Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"ACTPOL-308,309,310,316 and 344",Chrome 76.0.3809.100,Version Release 6.6\r\n\r\nEnhancements Vreemdelingen Module,,2019-08-21 19:07:03,2019-08-21 19:21:53,14m - 50.170s,INCOMPLETE
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-308,Chrome 76.0.3809.100,"Description
To be able to create documents with more information, new fields should be added to the Vreemdeling proces.

Solution
In process Vreemdeling below field Land, 
add field 'CRV nummer' and ‘IND BES nummer’. 
These new fields should not be mandatory, if a person has a CRV or IND BES number in ACTFMS this can be automatically included. (KPNAPF09G.BVDRCRVN)
Also add the fieldsLuchtvaart maatschappij/ rederij, naam vliegtuig/boot, telefoon nummer Boot/ vliegtuig, Agentschap, Geboorte plaats, telefoon nummer (Thuis, Mobiel en Werk), ticketnummer, PNR nummer, Meereizende minderjarige kinderen. As shown in the screenshot. 
This field should be saved in the same table as now Vreemdeling is saved.

See detailed description and screenshot in attachment.

Testplan
Step 1: Go to Generiek - assistentie - rol/proces - Vreemdeling
Step 2: Add a new vVreemdeling and fill all fields.
Step 3: it should be possible to register CRV nummer, ticketnummer, PNR nummer etc.

Navigation
Generiek - assistentie - rol/proces - Vreemdeling",ACTPOL-308,2019-08-21 19:07:06,2019-08-21 19:09:57,2m - 51.231s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 19:07:07,2019-08-21 19:08:23,1m - 16.358s,PASSED
"selectOptionByValue(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Assistentie""), ""assist"", false)",Chrome 76.0.3809.100,,,2019-08-21 19:08:23,2019-08-21 19:08:39,15.848s,PASSED
"setText(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Assistentie Set text""), Generiekassistenite_Module)",Chrome 76.0.3809.100,,,2019-08-21 19:08:39,2019-08-21 19:08:41,1.868s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:08:41,2019-08-21 19:08:43,2.076s,PASSED
"click(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Zoeken new""))",Chrome 76.0.3809.100,,,2019-08-21 19:08:43,2019-08-21 19:08:47,3.987s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:08:47,2019-08-21 19:08:49,2.014s,PASSED
AssistentiedynamicId = Generiekassistenite_Module,Chrome 76.0.3809.100,Remember first set default assistentieid after run the script,,2019-08-21 19:08:49,2019-08-21 19:08:49,0.003s,PASSED
"Assistentiexpath = ""//*[text()="""" + AssistentiedynamicId + """"]/preceding-sibling::td/a[2]""",Chrome 76.0.3809.100,,,2019-08-21 19:08:49,2019-08-21 19:08:49,0.003s,PASSED
"to = findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/View Assistentie"")",Chrome 76.0.3809.100,,,2019-08-21 19:08:49,2019-08-21 19:08:50,0.678s,PASSED
"to.addProperty(""xpath"", EQUALS, Assistentiexpath)",Chrome 76.0.3809.100,,,2019-08-21 19:08:50,2019-08-21 19:08:50,0.019s,PASSED
delay(5),Chrome 76.0.3809.100,,,2019-08-21 19:08:50,2019-08-21 19:08:55,5.009s,PASSED
click(to),Chrome 76.0.3809.100,,,2019-08-21 19:08:55,2019-08-21 19:08:55,0.668s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:08:55,2019-08-21 19:08:57,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Confirmeren""))",Chrome 76.0.3809.100,,,2019-08-21 19:08:57,2019-08-21 19:09:08,10.343s,PASSED
delay(5),Chrome 76.0.3809.100,,,2019-08-21 19:09:08,2019-08-21 19:09:13,5.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Generiek/Assistentie/Click roll process""))",Chrome 76.0.3809.100,,,2019-08-21 19:09:13,2019-08-21 19:09:16,3.198s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:09:16,2019-08-21 19:09:18,2.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Generiek/Assistentie/Click new process""))",Chrome 76.0.3809.100,,,2019-08-21 19:09:18,2019-08-21 19:09:19,0.780s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:09:19,2019-08-21 19:09:21,2.006s,PASSED
"comment(""Select process ""VREEMDELING"""")",Chrome 76.0.3809.100,,,2019-08-21 19:09:21,2019-08-21 19:09:21,0.034s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Generiek/Assistentie/Rol Proces Type""), ""VREEMDELING"", false)",Chrome 76.0.3809.100,Select required dropdown,,2019-08-21 19:09:21,2019-08-21 19:09:22,0.777s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-21 19:09:22,2019-08-21 19:09:25,3.006s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Vliegmaatschappij_Rederij""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:09:25,2019-08-21 19:09:26,1.056s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:26,2019-08-21 19:09:27,1.005s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Naam boot_vliegtuig""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:09:27,2019-08-21 19:09:28,0.927s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:28,2019-08-21 19:09:29,1.007s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Telefoon boot_vliegtuig""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the telefoon number,,2019-08-21 19:09:29,2019-08-21 19:09:30,1.152s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:30,2019-08-21 19:09:31,1.008s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Agentschap""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:09:31,2019-08-21 19:09:32,0.939s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:32,2019-08-21 19:09:33,1.005s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Achternaam""), ""aaa"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:09:33,2019-08-21 19:09:34,1.366s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:09:34,2019-08-21 19:09:36,2.007s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Achternaam lb""))",Chrome 76.0.3809.100,Select required dropdown,,2019-08-21 19:09:36,2019-08-21 19:09:37,0.699s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:37,2019-08-21 19:09:38,1.004s,PASSED
"Geboorteplaats = getText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Geboorte Plaats""), OPTIONAL)",Chrome 76.0.3809.100,Get text frim the feild:: Geboorte Plaats,,2019-08-21 19:09:38,2019-08-21 19:09:38,0.459s,PASSED
println(Geboorteplaats),Chrome 76.0.3809.100,,,2019-08-21 19:09:38,2019-08-21 19:09:38,0.002s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:38,2019-08-21 19:09:39,1.004s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Telefoon 1""), ""123456789"")",Chrome 76.0.3809.100,Enter Telefoon 1,,2019-08-21 19:09:39,2019-08-21 19:09:40,0.776s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:40,2019-08-21 19:09:41,1.004s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Telefoon 2""), ""987456123"")",Chrome 76.0.3809.100,Enter Telefoon 2,,2019-08-21 19:09:41,2019-08-21 19:09:42,0.925s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:42,2019-08-21 19:09:43,1.006s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Telefoon 3""), ""987456123"")",Chrome 76.0.3809.100,Enter Telefoon 3,,2019-08-21 19:09:43,2019-08-21 19:09:44,1.020s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:44,2019-08-21 19:09:45,1.005s,PASSED
"CRVnummer = getText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/CRV nummer""), OPTIONAL)",Chrome 76.0.3809.100,Get text frim the feild:: CRV nummer,,2019-08-21 19:09:45,2019-08-21 19:09:45,0.466s,PASSED
println(CRVnummer),Chrome 76.0.3809.100,,,2019-08-21 19:09:45,2019-08-21 19:09:45,0.001s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:45,2019-08-21 19:09:46,1.006s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/IND-BES nummer""), ""123456789"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:09:46,2019-08-21 19:09:48,1.714s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:48,2019-08-21 19:09:49,1.006s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Ticket nummer""), ""987456123"")",Chrome 76.0.3809.100,Enter the Ticket number,,2019-08-21 19:09:49,2019-08-21 19:09:50,1.008s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:50,2019-08-21 19:09:51,1.015s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/PNR nummer""), ""987456123"")",Chrome 76.0.3809.100,Enter the PNR number,,2019-08-21 19:09:51,2019-08-21 19:09:52,0.683s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:52,2019-08-21 19:09:53,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Meereizende minderjarige kinderen ja""))",Chrome 76.0.3809.100,Click radio btn Meereizende minderjarige kinderen ja,,2019-08-21 19:09:53,2019-08-21 19:09:53,0.578s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:53,2019-08-21 19:09:54,1.004s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Aantal""), ""123456789"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:09:54,2019-08-21 19:09:55,0.728s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:09:55,2019-08-21 19:09:56,1.006s,PASSED
"focus(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Save Vreemdeling""), OPTIONAL)",Chrome 76.0.3809.100,,,2019-08-21 19:09:56,2019-08-21 19:09:57,0.543s,PASSED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-309,Chrome 76.0.3809.100,"Description
For the Vremdeling module phase 2 there are some chanes required in the Reisdocument tab.
Tab reisdocument logic will be modified.

Solution
When opening the tab reisdocument user must first select type of Document.(Passport, Visa or Travel Document) for each Travel Document a new record can be added in this tab.
Based on the selection the required fields should show.

See attachment for detailed description and field changes and screenshot.

Testplan
Step 1: Go to Generiek - Assistentie.
Step 2: Go to Rol/proces tab and add a new Vreemdeling proces
Step 3: Select Soort Document Visum.
Step 4: Should be possible to enter Visum Hoofdbestemming ""Caribisch Gebied Hoofddoel Curaçao""
Step 5: when filling the mandatory fields record should be saved.
Step 6: Create an additional Reisdocument
Step 7: Select Soort document Paspoort
Step 8: fill in mandatory fields and save record

Navigation
Generiek - Asstentie - rol/proces - Vreemdeling - tab Reisdocument",ACTPOL-308,2019-08-21 19:09:57,2019-08-21 19:15:21,5m - 23.984s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-08-21 19:09:58,2019-08-21 19:10:28,29.704s,PASSED
"selectOptionByValue(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Assistentie""), ""assist"", false)",Chrome 76.0.3809.100,,,2019-08-21 19:10:28,2019-08-21 19:10:41,12.976s,PASSED
"setText(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Assistentie Set text""), Generiekassistenite_Module)",Chrome 76.0.3809.100,,,2019-08-21 19:10:41,2019-08-21 19:10:42,1.628s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:10:42,2019-08-21 19:10:44,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Zoeken new""))",Chrome 76.0.3809.100,,,2019-08-21 19:10:44,2019-08-21 19:10:49,4.858s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:10:49,2019-08-21 19:10:51,2.011s,PASSED
AssistentiedynamicId = Generiekassistenite_Module,Chrome 76.0.3809.100,Remember first set default assistentieid after run the script,,2019-08-21 19:10:51,2019-08-21 19:10:51,0.002s,PASSED
"Assistentiexpath = ""//*[text()="""" + AssistentiedynamicId + """"]/preceding-sibling::td/a[2]""",Chrome 76.0.3809.100,,,2019-08-21 19:10:51,2019-08-21 19:10:51,0.001s,PASSED
"to = findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/View Assistentie"")",Chrome 76.0.3809.100,,,2019-08-21 19:10:51,2019-08-21 19:10:54,2.705s,PASSED
"to.addProperty(""xpath"", EQUALS, Assistentiexpath)",Chrome 76.0.3809.100,,,2019-08-21 19:10:54,2019-08-21 19:10:54,0.003s,PASSED
delay(5),Chrome 76.0.3809.100,,,2019-08-21 19:10:54,2019-08-21 19:10:59,5.096s,PASSED
click(to),Chrome 76.0.3809.100,,,2019-08-21 19:10:59,2019-08-21 19:11:00,1.129s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:11:00,2019-08-21 19:11:02,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/General Search/Algemene Zoekopdracht -test env/Confirmeren""))",Chrome 76.0.3809.100,,,2019-08-21 19:11:02,2019-08-21 19:11:11,9.174s,PASSED
delay(5),Chrome 76.0.3809.100,,,2019-08-21 19:11:11,2019-08-21 19:11:16,5.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Generiek/Assistentie/Click roll process""))",Chrome 76.0.3809.100,,,2019-08-21 19:11:16,2019-08-21 19:11:19,2.629s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:11:19,2019-08-21 19:11:21,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Generiek/Assistentie/Click new process""))",Chrome 76.0.3809.100,,,2019-08-21 19:11:21,2019-08-21 19:11:21,0.654s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:11:21,2019-08-21 19:11:23,2.007s,PASSED
"comment(""Select process ""VREEMDELING"""")",Chrome 76.0.3809.100,,,2019-08-21 19:11:23,2019-08-21 19:11:24,0.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Generiek/Assistentie/Rol Proces Type""), ""VREEMDELING"", false)",Chrome 76.0.3809.100,Select required dropdown,,2019-08-21 19:11:24,2019-08-21 19:11:24,0.739s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-21 19:11:24,2019-08-21 19:11:27,3.006s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Vreemdeling TAB""))",Chrome 76.0.3809.100,Click Vreemdeling tab,,2019-08-21 19:11:27,2019-08-21 19:11:28,0.921s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:28,2019-08-21 19:11:29,1.008s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten tab""))",Chrome 76.0.3809.100,Click Reisdocumenten tab,,2019-08-21 19:11:29,2019-08-21 19:11:30,0.740s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:11:30,2019-08-21 19:11:32,2.007s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten new""))",Chrome 76.0.3809.100,Click Reisdocumenten new btn,,2019-08-21 19:11:32,2019-08-21 19:11:33,0.720s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:33,2019-08-21 19:11:34,1.006s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Soort Document""), ""ID"", false)",Chrome 76.0.3809.100,Select required dropdown:: ID,,2019-08-21 19:11:34,2019-08-21 19:11:34,0.625s,PASSED
delay(4),Chrome 76.0.3809.100,,,2019-08-21 19:11:34,2019-08-21 19:11:38,4.007s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Type""), ""Identiteitsbewijs"", false)",Chrome 76.0.3809.100,Select required dropdown:: Identiteitsbewijs,,2019-08-21 19:11:38,2019-08-21 19:11:39,0.598s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:39,2019-08-21 19:11:40,1.006s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Document nummer""), ""123456"")",Chrome 76.0.3809.100,Enter the text from the feild :: Document nummer,,2019-08-21 19:11:40,2019-08-21 19:11:41,1.131s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:41,2019-08-21 19:11:42,1.006s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte""))",Chrome 76.0.3809.100,"Click Plaats afgifte feild
",,2019-08-21 19:11:42,2019-08-21 19:11:43,0.632s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:11:43,2019-08-21 19:11:45,2.006s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte lb""))",Chrome 76.0.3809.100,Select the required drop down,,2019-08-21 19:11:45,2019-08-21 19:11:45,0.638s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:45,2019-08-21 19:11:46,1.006s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten save""))",Chrome 76.0.3809.100,Click save btn,,2019-08-21 19:11:46,2019-08-21 19:11:47,0.713s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:11:47,2019-08-21 19:11:49,2.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten new""))",Chrome 76.0.3809.100,Click Reisdocumenten new btn,,2019-08-21 19:11:49,2019-08-21 19:11:50,0.616s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:50,2019-08-21 19:11:51,1.005s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Soort Document""), ""Paspoort"", false)",Chrome 76.0.3809.100,Select required dropdown:: Paspoort,,2019-08-21 19:11:51,2019-08-21 19:11:52,1.168s,PASSED
delay(4),Chrome 76.0.3809.100,,,2019-08-21 19:11:52,2019-08-21 19:11:56,4.006s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Type""), ""dienstpaspoort"", false)",Chrome 76.0.3809.100,Select required dropdown:: dienstpaspoort,,2019-08-21 19:11:56,2019-08-21 19:11:57,0.855s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:57,2019-08-21 19:11:58,1.002s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Document nummer""), ""123456"")",Chrome 76.0.3809.100,Enter the text from the feild :: Document nummer,,2019-08-21 19:11:58,2019-08-21 19:11:59,0.851s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:11:59,2019-08-21 19:12:00,1.007s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte""))",Chrome 76.0.3809.100,"Click Plaats afgifte feild
",,2019-08-21 19:12:00,2019-08-21 19:12:00,0.505s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:12:00,2019-08-21 19:12:02,2.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte lb 2""))",Chrome 76.0.3809.100,Select the required drop down,,2019-08-21 19:12:02,2019-08-21 19:12:04,1.965s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:04,2019-08-21 19:12:05,1.006s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten save""))",Chrome 76.0.3809.100,Click save btn,,2019-08-21 19:12:05,2019-08-21 19:12:06,0.701s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:12:06,2019-08-21 19:12:08,2.008s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten new""))",Chrome 76.0.3809.100,Click Reisdocumenten new btn,,2019-08-21 19:12:08,2019-08-21 19:12:08,0.524s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:08,2019-08-21 19:12:09,1.006s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Soort Document""), ""Paspoort"", false)",Chrome 76.0.3809.100,Select required dropdown:: Paspoort,,2019-08-21 19:12:09,2019-08-21 19:12:11,1.417s,PASSED
delay(4),Chrome 76.0.3809.100,,,2019-08-21 19:12:11,2019-08-21 19:12:15,4.007s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Type""), ""diplomatiek paspoort"", false)",Chrome 76.0.3809.100,Select required dropdown:: diplomatiek paspoort,,2019-08-21 19:12:15,2019-08-21 19:12:15,0.500s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:15,2019-08-21 19:12:16,1.008s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Document nummer""), ""123456"")",Chrome 76.0.3809.100,Enter the text from the feild :: Document nummer,,2019-08-21 19:12:16,2019-08-21 19:12:17,0.746s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:17,2019-08-21 19:12:18,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte""))",Chrome 76.0.3809.100,"Click Plaats afgifte feild
",,2019-08-21 19:12:18,2019-08-21 19:12:19,0.743s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:12:19,2019-08-21 19:12:21,2.004s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte lb 3""))",Chrome 76.0.3809.100,Select the required drop down,,2019-08-21 19:12:21,2019-08-21 19:12:22,0.862s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:22,2019-08-21 19:12:23,1.004s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten save""))",Chrome 76.0.3809.100,Click save btn,,2019-08-21 19:12:23,2019-08-21 19:12:23,0.500s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:12:23,2019-08-21 19:12:25,2.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten new""))",Chrome 76.0.3809.100,Click Reisdocumenten new btn,,2019-08-21 19:12:25,2019-08-21 19:12:26,0.555s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:26,2019-08-21 19:12:27,1.008s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Soort Document""), ""Paspoort"", false)",Chrome 76.0.3809.100,Select required dropdown:: Paspoort,,2019-08-21 19:12:27,2019-08-21 19:12:27,0.572s,PASSED
delay(4),Chrome 76.0.3809.100,,,2019-08-21 19:12:27,2019-08-21 19:12:31,4.008s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Type""), ""laissez-passer"", false)",Chrome 76.0.3809.100,Select required dropdown:: laissez-passer,,2019-08-21 19:12:31,2019-08-21 19:12:32,0.633s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:32,2019-08-21 19:12:33,1.007s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Document nummer""), ""123456"")",Chrome 76.0.3809.100,Enter the text from the feild :: Document nummer,,2019-08-21 19:12:33,2019-08-21 19:12:34,0.766s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:34,2019-08-21 19:12:35,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte""))",Chrome 76.0.3809.100,"Click Plaats afgifte feild
",,2019-08-21 19:12:35,2019-08-21 19:12:35,0.606s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:12:35,2019-08-21 19:12:37,2.004s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte lb 4""))",Chrome 76.0.3809.100,Select the required drop down,,2019-08-21 19:12:37,2019-08-21 19:12:38,0.708s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:38,2019-08-21 19:12:39,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten save""))",Chrome 76.0.3809.100,Click save btn,,2019-08-21 19:12:39,2019-08-21 19:12:40,0.572s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:12:40,2019-08-21 19:12:42,2.006s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Reisdocumenten new""))",Chrome 76.0.3809.100,Click Reisdocumenten new btn,,2019-08-21 19:12:42,2019-08-21 19:12:42,0.611s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:42,2019-08-21 19:12:43,1.004s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Soort Document""), ""Paspoort"", false)",Chrome 76.0.3809.100,Select required dropdown:: Paspoort,,2019-08-21 19:12:43,2019-08-21 19:12:44,0.683s,PASSED
delay(4),Chrome 76.0.3809.100,,,2019-08-21 19:12:44,2019-08-21 19:12:48,4.005s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Type""), ""nationaal paspoort"", false)",Chrome 76.0.3809.100,Select required dropdown:: nationaal paspoort,,2019-08-21 19:12:48,2019-08-21 19:12:49,0.673s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:49,2019-08-21 19:12:50,1.006s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Document nummer""), ""123456"")",Chrome 76.0.3809.100,Enter the text from the feild :: Document nummer,,2019-08-21 19:12:50,2019-08-21 19:12:50,0.635s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:50,2019-08-21 19:12:51,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte""))",Chrome 76.0.3809.100,"Click Plaats afgifte feild
",,2019-08-21 19:12:51,2019-08-21 19:12:52,0.559s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:12:52,2019-08-21 19:12:54,2.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-309/Plaats afgifte lb 5""))",Chrome 76.0.3809.100,Select the required drop down,,2019-08-21 19:12:54,2019-08-21 19:12:55,0.878s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:12:55,2019-08-21 19:12:56,1.007s,PASSED
